Search_Genus,Search_Species_Epithet,Search_Name,Accepted_Name,Systematic_Order,Family,Subfamily,Genus,Name,Species_Epithet,Author_Year,Author,Year,Full_Name,Aggregate,Synonym_Search_Name,Synonym_Source,Species_Search_Name,usageKey,scientificName,rank,order,matchType,phylum,kingdom,genus,class,confidence,synonym,status,family
Thymelicus,lineola,Thymelicus lineola,Thymelicus lineola,29,Hesperiidae,Hesperiinae,Thymelicus,Thymelicus lineola,lineola,"(Ochsenheimer, 1808)",Ochsenheimer,1808,"Thymelicus lineola (Ochsenheimer, 1808)",FALSE,FALSE,"",TRUE,8133678,"Thymelicus lineola (Ochsenheimer, 1808)",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Thymelicus,Insecta,98,FALSE,ACCEPTED,Hesperiidae
Papilio,lineola,Papilio lineola,Thymelicus lineola,29,Hesperiidae,Hesperiinae,Thymelicus,Thymelicus lineola,lineola,"(Ochsenheimer, 1808)",Ochsenheimer,1808,"Thymelicus lineola (Ochsenheimer, 1808)",FALSE,TRUE,"",TRUE,4535414,"Papilio lineola Ochsenheimer, 1808",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Thymelicus,Insecta,98,TRUE,SYNONYM,Hesperiidae
Spialia,phlomidis,Spialia phlomidis,Spialia phlomidis,30,Hesperiidae,Pyrginae,Spialia,Spialia phlomidis,phlomidis,"(Herrich-Schäffer, 1845)",Herrich-Schäffer,1845,"Spialia phlomidis (Herrich-Schäffer, 1845)",FALSE,FALSE,"",TRUE,1945589,"Spialia phlomidis (Herrich-Schaffer, 1845)",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Spialia,Insecta,98,FALSE,ACCEPTED,Hesperiidae
Hesperia,phlomidis,Hesperia phlomidis,Spialia phlomidis,30,Hesperiidae,Pyrginae,Spialia,Spialia phlomidis,phlomidis,"(Herrich-Schäffer, 1845)",Herrich-Schäffer,1845,"Spialia phlomidis (Herrich-Schäffer, 1845)",FALSE,TRUE,"",TRUE,9059336,"Hesperia phlomidis Herrich-Schaffer, 1845",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Spialia,Insecta,98,TRUE,SYNONYM,Hesperiidae
Spialia,sertorius,Spialia sertorius,Spialia sertorius,31,Hesperiidae,Pyrginae,Spialia,Spialia sertorius,sertorius,"(Hoffmansegg, 1804)",Hoffmansegg,1804,"Spialia sertorius (Hoffmansegg, 1804)",FALSE,FALSE,"",TRUE,1945569,"Spialia sertorius (Hoffmannsegg, 1804)",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Spialia,Insecta,98,FALSE,ACCEPTED,Hesperiidae
Hesperia,sertorius,Hesperia sertorius,Spialia sertorius,31,Hesperiidae,Pyrginae,Spialia,Spialia sertorius,sertorius,"(Hoffmansegg, 1804)",Hoffmansegg,1804,"Spialia sertorius (Hoffmansegg, 1804)",FALSE,TRUE,"",TRUE,5142228,"Hesperia Fabricius, 1793",GENUS,Lepidoptera,HIGHERRANK,Arthropoda,Animalia,Hesperia,Insecta,94,FALSE,ACCEPTED,Hesperiidae
Spialia,therapne,Spialia therapne,Spialia therapne,32,Hesperiidae,Pyrginae,Spialia,Spialia therapne,therapne,"(Rambur, 1832)",Rambur,1832,"Spialia therapne (Rambur, 1832)",FALSE,FALSE,"",TRUE,1945619,"Spialia therapne (Rambur, 1832)",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Spialia,Insecta,98,FALSE,ACCEPTED,Hesperiidae
Hesperia,therapne,Hesperia therapne,Spialia therapne,32,Hesperiidae,Pyrginae,Spialia,Spialia therapne,therapne,"(Rambur, 1832)",Rambur,1832,"Spialia therapne (Rambur, 1832)",FALSE,TRUE,"",TRUE,7670474,"Hesperia therapne Rambur, 1832",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Spialia,Insecta,98,TRUE,SYNONYM,Hesperiidae
Spialia,rosae,Spialia rosae,Spialia rosae,33,Hesperiidae,Pyrginae,Spialia,Spialia rosae,rosae,"Hernández-Roldán, Dapporto, Dinc?, Vicente & Vila, 2016","Hernández-Roldán, Dapporto, Dinc?, Vicente & Vila",2016,"Spialia rosae Hernández-Roldán, Dapporto, Dinc?, Vicente & Vila, 2016",FALSE,FALSE,"",TRUE,8891058,"Spialia rosae HernÃ¡ndez-RoldÃ¡n, Dapporto, DincÄƒ, Vicente & Vila, 2016",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Spialia,Insecta,97,FALSE,DOUBTFUL,Hesperiidae
Spialia,orbifer,Spialia orbifer,Spialia orbifer,34,Hesperiidae,Pyrginae,Spialia,Spialia orbifer,orbifer,"(Hübner, 1823)",Hübner,1823,"Spialia orbifer (Hübner, 1823)",FALSE,FALSE,"",TRUE,1945597,"Spialia orbifer (Hubner, 1823)",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Spialia,Insecta,98,FALSE,ACCEPTED,Hesperiidae
Papilio,orbifer,Papilio orbifer,Spialia orbifer,34,Hesperiidae,Pyrginae,Spialia,Spialia orbifer,orbifer,"(Hübner, 1823)",Hübner,1823,"Spialia orbifer (Hübner, 1823)",FALSE,TRUE,"",TRUE,4535392,"Papilio orbifer Hubner, 1823",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Spialia,Insecta,98,TRUE,SYNONYM,Hesperiidae
Carcharodus,tripolinus,Carcharodus tripolinus,Carcharodus tripolinus,35,Hesperiidae,Pyrginae,Carcharodus,Carcharodus tripolinus,tripolinus,"(Verity, 1925)",Verity,1925,"Carcharodus tripolinus (Verity, 1925)",FALSE,FALSE,"",TRUE,1943421,"Carcharodus tripolina (Verity, 1925)",SPECIES,Lepidoptera,FUZZY,Arthropoda,Animalia,Carcharodus,Insecta,96,FALSE,ACCEPTED,Hesperiidae
Carcharodus,tripolina,Carcharodus tripolina,Carcharodus tripolinus,35,Hesperiidae,Pyrginae,Carcharodus,Carcharodus tripolinus,tripolinus,"(Verity, 1925)",Verity,1925,"Carcharodus tripolinus (Verity, 1925)",FALSE,TRUE,"",TRUE,1943421,"Carcharodus tripolina (Verity, 1925)",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Carcharodus,Insecta,98,FALSE,ACCEPTED,Hesperiidae
Erynnis,tripolina,Erynnis tripolina,Carcharodus tripolinus,35,Hesperiidae,Pyrginae,Carcharodus,Carcharodus tripolinus,tripolinus,"(Verity, 1925)",Verity,1925,"Carcharodus tripolinus (Verity, 1925)",FALSE,TRUE,"",TRUE,8951953,"Erynnis tripolina Verity, 1925",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Carcharodus,Insecta,98,TRUE,SYNONYM,Hesperiidae
Erynnis,tripolina,Erynnis alceae tripolina,Carcharodus tripolinus,35,Hesperiidae,Pyrginae,Carcharodus,Carcharodus tripolinus,tripolinus,"(Verity, 1925)",Verity,1925,"Carcharodus tripolinus (Verity, 1925)",FALSE,TRUE,"",FALSE,,,,,,,,,,,,,
Carcharodus,alceae,Carcharodus alceae,Carcharodus alceae,36,Hesperiidae,Pyrginae,Carcharodus,Carcharodus alceae,alceae,"(Esper, 1780)",Esper,1780,"Carcharodus alceae (Esper, 1780)",FALSE,FALSE,"",TRUE,8277078,"Carcharodus alceae (Esper, 1780)",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Carcharodus,Insecta,98,FALSE,ACCEPTED,Hesperiidae
Charcharodus,alceae,Charcharodus alceae,Carcharodus alceae,36,Hesperiidae,Pyrginae,Carcharodus,Carcharodus alceae,alceae,"(Esper, 1780)",Esper,1780,"Carcharodus alceae (Esper, 1780)",FALSE,TRUE,RO-ANBMS,TRUE,,,,,NONE,,,,,100,FALSE,,
Papilio,alceae,Papilio alceae,Carcharodus alceae,36,Hesperiidae,Pyrginae,Carcharodus,Carcharodus alceae,alceae,"(Esper, 1780)",Esper,1780,"Carcharodus alceae (Esper, 1780)",FALSE,TRUE,"",TRUE,7444148,"Papilio alceae Esper, 1780",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Carcharodus,Insecta,98,TRUE,SYNONYM,Hesperiidae
Muschampia,cribrellum,Muschampia cribrellum,Muschampia cribrellum,37,Hesperiidae,Pyrginae,Muschampia,Muschampia cribrellum,cribrellum,"(Eversmann, 1841)",Eversmann,1841,"Muschampia cribrellum (Eversmann, 1841)",FALSE,FALSE,"",TRUE,4535398,"Muschampia cribrellum (Eversmann, 1841)",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Muschampia,Insecta,98,FALSE,ACCEPTED,Hesperiidae
Hesperia,cribrellum,Hesperia cribrellum,Muschampia cribrellum,37,Hesperiidae,Pyrginae,Muschampia,Muschampia cribrellum,cribrellum,"(Eversmann, 1841)",Eversmann,1841,"Muschampia cribrellum (Eversmann, 1841)",FALSE,TRUE,"",TRUE,8895666,"Hesperia cribrellum Eversmann, 1841",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Muschampia,Insecta,98,TRUE,SYNONYM,Hesperiidae
Syrichtus,cribrellum,Syrichtus cribrellum,Muschampia cribrellum,37,Hesperiidae,Pyrginae,Muschampia,Muschampia cribrellum,cribrellum,"(Eversmann, 1841)",Eversmann,1841,"Muschampia cribrellum (Eversmann, 1841)",FALSE,TRUE,kudrna,TRUE,5142042,"Syrichtus cribrellum Eversmann, 1841",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Syrichtus,Insecta,98,FALSE,ACCEPTED,Hesperiidae
Muschampia,tessellum,Muschampia tessellum,Muschampia tessellum,38,Hesperiidae,Pyrginae,Muschampia,Muschampia tessellum,tessellum,"(Hübner, 1803)",Hübner,1803,"Muschampia tessellum (Hübner, 1803)",FALSE,FALSE,"",TRUE,4535400,"Muschampia tessellum (Hubner, 1803)",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Muschampia,Insecta,98,FALSE,ACCEPTED,Hesperiidae
Papilio,tessellum,Papilio tessellum,Muschampia tessellum,38,Hesperiidae,Pyrginae,Muschampia,Muschampia tessellum,tessellum,"(Hübner, 1803)",Hübner,1803,"Muschampia tessellum (Hübner, 1803)",FALSE,TRUE,"",TRUE,4535401,"Papilio tessellum Hubner, 1803",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Muschampia,Insecta,98,TRUE,SYNONYM,Hesperiidae
Syrichtus,tessellum,Syrichtus tessellum,Muschampia tessellum,38,Hesperiidae,Pyrginae,Muschampia,Muschampia tessellum,tessellum,"(Hübner, 1803)",Hübner,1803,"Muschampia tessellum (Hübner, 1803)",FALSE,TRUE,kudrna,TRUE,5142032,"Syrichtus tessellum HÃ¼bner, 1803",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Syrichtus,Insecta,98,FALSE,ACCEPTED,Hesperiidae
Muschampia,proto,Muschampia proto,Muschampia proto,39,Hesperiidae,Pyrginae,Muschampia,Muschampia proto,proto,"(Ochsenheimer, 1808)",Ochsenheimer,1808,"Muschampia proto (Ochsenheimer, 1808)",FALSE,FALSE,"",TRUE,4535396,"Muschampia proto (Ochsenheimer, 1808)",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Muschampia,Insecta,98,FALSE,ACCEPTED,Hesperiidae
Papilio,proto,Papilio proto,Muschampia proto,39,Hesperiidae,Pyrginae,Muschampia,Muschampia proto,proto,"(Ochsenheimer, 1808)",Ochsenheimer,1808,"Muschampia proto (Ochsenheimer, 1808)",FALSE,TRUE,"",TRUE,4535397,"Papilio proto Ochsenheimer, 1808",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Muschampia,Insecta,98,TRUE,SYNONYM,Hesperiidae
Sloperia,proto,Sloperia proto,Muschampia proto,39,Hesperiidae,Pyrginae,Muschampia,Muschampia proto,proto,"(Ochsenheimer, 1808)",Ochsenheimer,1808,"Muschampia proto (Ochsenheimer, 1808)",FALSE,TRUE,kudrna,TRUE,7548537,"Sloperia proto (Ochsenheimer, 1808)",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Muschampia,Insecta,98,TRUE,SYNONYM,Hesperiidae
Syrichtus,proto,Syrichtus proto,Muschampia proto,39,Hesperiidae,Pyrginae,Muschampia,Muschampia proto,proto,"(Ochsenheimer, 1808)",Ochsenheimer,1808,"Muschampia proto (Ochsenheimer, 1808)",FALSE,TRUE,kudrna,TRUE,5142006,"Syrichtus proto Esper, 1808",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Syrichtus,Insecta,98,FALSE,ACCEPTED,Hesperiidae
Carcharodus,lavatherae,Carcharodus lavatherae,Carcharodus lavatherae,40,Hesperiidae,Pyrginae,Carcharodus,Carcharodus lavatherae,lavatherae,"(Esper, 1783)",Esper,1783,"Carcharodus lavatherae (Esper, 1783)",FALSE,FALSE,"",TRUE,8178854,"Carcharodus lavatherae (Esper, 1783)",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Carcharodus,Insecta,98,FALSE,ACCEPTED,Hesperiidae
Papilio,lavatherae,Papilio lavatherae,Carcharodus lavatherae,40,Hesperiidae,Pyrginae,Carcharodus,Carcharodus lavatherae,lavatherae,"(Esper, 1783)",Esper,1783,"Carcharodus lavatherae (Esper, 1783)",FALSE,TRUE,"",TRUE,7782365,"Papilio lavatherae Esper, 1783",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Carcharodus,Insecta,98,TRUE,SYNONYM,Hesperiidae
Carcharodus,orientalis,Carcharodus orientalis,Carcharodus orientalis,41,Hesperiidae,Pyrginae,Carcharodus,Carcharodus orientalis,orientalis,"Reverdin, 1913",Reverdin,1913,"Carcharodus orientalis Reverdin, 1913",FALSE,FALSE,"",TRUE,1943410,"Carcharodus orientalis Reverdin, 1913",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Carcharodus,Insecta,98,FALSE,ACCEPTED,Hesperiidae
Carcharodus,floccifera,Carcharodus floccifera,Carcharodus floccifera,42,Hesperiidae,Pyrginae,Carcharodus,Carcharodus floccifera,floccifera,"(Zeller, 1847)",Zeller,1847,"Carcharodus floccifera (Zeller, 1847)",FALSE,FALSE,"",TRUE,1943397,"Carcharodus floccifera (Zeller, 1847)",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Carcharodus,Insecta,98,FALSE,ACCEPTED,Hesperiidae
Carcharodus,floccifer,Carcharodus floccifer,Carcharodus floccifera,42,Hesperiidae,Pyrginae,Carcharodus,Carcharodus floccifera,floccifera,"(Zeller, 1847)",Zeller,1847,"Carcharodus floccifera (Zeller, 1847)",FALSE,TRUE,HUBMS,TRUE,7474185,"Carcharodus floccifer (Zeller, 1847)",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Carcharodus,Insecta,98,FALSE,ACCEPTED,Hesperiidae
Carcharodus,flocciferus,Carcharodus flocciferus,Carcharodus floccifera,42,Hesperiidae,Pyrginae,Carcharodus,Carcharodus floccifera,floccifera,"(Zeller, 1847)",Zeller,1847,"Carcharodus floccifera (Zeller, 1847)",FALSE,TRUE,kudrna,TRUE,1943397,"Carcharodus floccifera (Zeller, 1847)",SPECIES,Lepidoptera,FUZZY,Arthropoda,Animalia,Carcharodus,Insecta,95,FALSE,ACCEPTED,Hesperiidae
Hesperia,floccifera,Hesperia floccifera,Carcharodus floccifera,42,Hesperiidae,Pyrginae,Carcharodus,Carcharodus floccifera,floccifera,"(Zeller, 1847)",Zeller,1847,"Carcharodus floccifera (Zeller, 1847)",FALSE,TRUE,"",TRUE,8031428,"Hesperia floccifera Zeller, 1847",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Carcharodus,Insecta,98,TRUE,SYNONYM,Hesperiidae
Carcharodus,stauderi,Carcharodus stauderi,Carcharodus stauderi,43,Hesperiidae,Pyrginae,Carcharodus,Carcharodus stauderi,stauderi,"Reverdin, 1913",Reverdin,1913,"Carcharodus stauderi Reverdin, 1913",FALSE,FALSE,"",TRUE,1943388,"Carcharodus stauderi Reverdin, 1913",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Carcharodus,Insecta,98,FALSE,ACCEPTED,Hesperiidae
Carcharodus,baeticus,Carcharodus baeticus,Carcharodus baeticus,44,Hesperiidae,Pyrginae,Carcharodus,Carcharodus baeticus,baeticus,"(Rambur, 1839)",Rambur,1839,"Carcharodus baeticus (Rambur, 1839)",FALSE,FALSE,"",TRUE,4535386,"Carcharodus baeticus (Rambur, 1839)",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Carcharodus,Insecta,98,FALSE,ACCEPTED,Hesperiidae
Spilothyrus,baeticus,Spilothyrus baeticus,Carcharodus baeticus,44,Hesperiidae,Pyrginae,Carcharodus,Carcharodus baeticus,baeticus,"(Rambur, 1839)",Rambur,1839,"Carcharodus baeticus (Rambur, 1839)",FALSE,TRUE,"",TRUE,7409267,"Spilothyrus baeticus Rambur, 1839",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Carcharodus,Insecta,98,TRUE,SYNONYM,Hesperiidae
Erynnis,tages,Erynnis tages,Erynnis tages,45,Hesperiidae,Pyrginae,Erynnis,Erynnis tages,tages,"(Linnaeus, 1758)",Linnaeus,1758,"Erynnis tages (Linnaeus, 1758)",FALSE,FALSE,"",TRUE,8270406,"Erynnis tages (Linnaeus, 1758)",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Erynnis,Insecta,98,FALSE,ACCEPTED,Hesperiidae
Papilio,tages,Papilio tages,Erynnis tages,45,Hesperiidae,Pyrginae,Erynnis,Erynnis tages,tages,"(Linnaeus, 1758)",Linnaeus,1758,"Erynnis tages (Linnaeus, 1758)",FALSE,TRUE,"",TRUE,7695903,"Papilio tages Linnaeus, 1758",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Erynnis,Insecta,98,TRUE,SYNONYM,Hesperiidae
Erynnis,marloyi,Erynnis marloyi,Erynnis marloyi,46,Hesperiidae,Pyrginae,Erynnis,Erynnis marloyi,marloyi,"(Boisduval, 1834)",Boisduval,1834,"Erynnis marloyi (Boisduval, 1834)",FALSE,FALSE,"",TRUE,5977247,"Erynnis marloyi (Boisduval, 1834)",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Erynnis,Insecta,98,FALSE,ACCEPTED,Hesperiidae
Thanaos,marloyi,Thanaos marloyi,Erynnis marloyi,46,Hesperiidae,Pyrginae,Erynnis,Erynnis marloyi,marloyi,"(Boisduval, 1834)",Boisduval,1834,"Erynnis marloyi (Boisduval, 1834)",FALSE,TRUE,"",TRUE,8820074,"Thanaos marloyi Boisduval, 1834",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Erynnis,Insecta,98,TRUE,SYNONYM,Hesperiidae
Pyrgus,malvoides,Pyrgus malvoides,Pyrgus malvoides,47,Hesperiidae,Pyrginae,Pyrgus,Pyrgus malvoides,malvoides,"(Elwes & Edwards, 1897)",Elwes & Edwards,1897,"Pyrgus malvoides (Elwes & Edwards, 1897)",FALSE,FALSE,"",TRUE,1949938,"Pyrgus malvoides (Elwes & Edwards, 1897)",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Pyrgus,Insecta,98,FALSE,ACCEPTED,Hesperiidae
Hesperia,malvoides,Hesperia malvoides,Pyrgus malvoides,47,Hesperiidae,Pyrginae,Pyrgus,Pyrgus malvoides,malvoides,"(Elwes & Edwards, 1897)",Elwes & Edwards,1897,"Pyrgus malvoides (Elwes & Edwards, 1897)",FALSE,TRUE,"",TRUE,7432221,"Hesperia malvoides Elwes & Edwards, 1897",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Pyrgus,Insecta,98,TRUE,SYNONYM,Hesperiidae
Pyrgus,malvae,Pyrgus malvae,Pyrgus malvae,48,Hesperiidae,Pyrginae,Pyrgus,Pyrgus malvae,malvae,"(Linnaeus, 1758)",Linnaeus,1758,"Pyrgus malvae (Linnaeus, 1758)",FALSE,FALSE,"",TRUE,8109173,"Pyrgus malvae (Linnaeus, 1758)",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Pyrgus,Insecta,98,FALSE,ACCEPTED,Hesperiidae
Papilio,malvae,Papilio malvae,Pyrgus malvae,48,Hesperiidae,Pyrginae,Pyrgus,Pyrgus malvae,malvae,"(Linnaeus, 1758)",Linnaeus,1758,"Pyrgus malvae (Linnaeus, 1758)",FALSE,TRUE,"",TRUE,8150245,"Papilio malvae Linnaeus, 1758",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Pyrgus,Insecta,98,TRUE,SYNONYM,Hesperiidae
Pyrgus,carthami,Pyrgus carthami,Pyrgus carthami,49,Hesperiidae,Pyrginae,Pyrgus,Pyrgus carthami,carthami,"(Hübner, 1813)",Hübner,1813,"Pyrgus carthami (Hübner, 1813)",FALSE,FALSE,"",TRUE,7637698,"Pyrgus carthami (Hubner, 1813)",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Pyrgus,Insecta,98,FALSE,ACCEPTED,Hesperiidae
Papilio,carthami,Papilio carthami,Pyrgus carthami,49,Hesperiidae,Pyrginae,Pyrgus,Pyrgus carthami,carthami,"(Hübner, 1813)",Hübner,1813,"Pyrgus carthami (Hübner, 1813)",FALSE,TRUE,"",TRUE,6202817,"Papilio carthami Hubner, 1813",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Pyrgus,Insecta,98,TRUE,SYNONYM,Hesperiidae
Pyrgus,sidae,Pyrgus sidae,Pyrgus sidae,50,Hesperiidae,Pyrginae,Pyrgus,Pyrgus sidae,sidae,"(Esper, 1784)",Esper,1784,"Pyrgus sidae (Esper, 1784)",FALSE,FALSE,"",TRUE,1949877,"Pyrgus sidae (Esper, 1784)",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Pyrgus,Insecta,98,FALSE,ACCEPTED,Hesperiidae
Papilio,sidae,Papilio sidae,Pyrgus sidae,50,Hesperiidae,Pyrginae,Pyrgus,Pyrgus sidae,sidae,"(Esper, 1784)",Esper,1784,"Pyrgus sidae (Esper, 1784)",FALSE,TRUE,"",TRUE,8275639,"Papilio sidae Esper, 1784",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Pyrgus,Insecta,98,TRUE,SYNONYM,Hesperiidae
Pyrgus,centaureae,Pyrgus centaureae,Pyrgus centaureae,51,Hesperiidae,Pyrginae,Pyrgus,Pyrgus centaureae,centaureae,"(Rambur, 1839)",Rambur,1839,"Pyrgus centaureae (Rambur, 1839)",FALSE,FALSE,"",TRUE,1950006,"Pyrgus centaureae (Rambur, 1839)",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Pyrgus,Insecta,98,FALSE,ACCEPTED,Hesperiidae
Hesperia,centaureae,Hesperia centaureae,Pyrgus centaureae,51,Hesperiidae,Pyrginae,Pyrgus,Pyrgus centaureae,centaureae,"(Rambur, 1839)",Rambur,1839,"Pyrgus centaureae (Rambur, 1839)",FALSE,TRUE,"",TRUE,9118560,"Hesperia centaureae Rambur, 1839",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Pyrgus,Insecta,98,TRUE,SYNONYM,Hesperiidae
Pyrgus,cacaliae,Pyrgus cacaliae,Pyrgus cacaliae,52,Hesperiidae,Pyrginae,Pyrgus,Pyrgus cacaliae,cacaliae,"(Rambur, 1839)",Rambur,1839,"Pyrgus cacaliae (Rambur, 1839)",FALSE,FALSE,"",TRUE,7683096,"Pyrgus cacaliae (Rambur, 1839)",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Pyrgus,Insecta,98,FALSE,ACCEPTED,Hesperiidae
Hesperia,cacaliae,Hesperia cacaliae,Pyrgus cacaliae,52,Hesperiidae,Pyrginae,Pyrgus,Pyrgus cacaliae,cacaliae,"(Rambur, 1839)",Rambur,1839,"Pyrgus cacaliae (Rambur, 1839)",FALSE,TRUE,"",TRUE,8122623,"Hesperia cacaliae Rambur, 1839",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Pyrgus,Insecta,98,TRUE,SYNONYM,Hesperiidae
Pyrgus,andromedae,Pyrgus andromedae,Pyrgus andromedae,53,Hesperiidae,Pyrginae,Pyrgus,Pyrgus andromedae,andromedae,"(Wallengren, 1853)",Wallengren,1853,"Pyrgus andromedae (Wallengren, 1853)",FALSE,FALSE,"",TRUE,1949852,"Pyrgus andromedae (Wallengren, 1853)",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Pyrgus,Insecta,98,FALSE,ACCEPTED,Hesperiidae
Syrichtus,andromedae,Syrichtus andromedae,Pyrgus andromedae,53,Hesperiidae,Pyrginae,Pyrgus,Pyrgus andromedae,andromedae,"(Wallengren, 1853)",Wallengren,1853,"Pyrgus andromedae (Wallengren, 1853)",FALSE,TRUE,"",TRUE,7980408,"Syrichtus andromedae Wallengren, 1853",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Pyrgus,Insecta,98,TRUE,SYNONYM,Hesperiidae
Pyrgus,serratulae,Pyrgus serratulae,Pyrgus serratulae,54,Hesperiidae,Pyrginae,Pyrgus,Pyrgus serratulae,serratulae,"(Rambur, 1839)",Rambur,1839,"Pyrgus serratulae (Rambur, 1839)",FALSE,FALSE,"",TRUE,1949929,"Pyrgus serratulae (Rambur, 1839)",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Pyrgus,Insecta,98,FALSE,ACCEPTED,Hesperiidae
Hesperia,serratulae,Hesperia serratulae,Pyrgus serratulae,54,Hesperiidae,Pyrginae,Pyrgus,Pyrgus serratulae,serratulae,"(Rambur, 1839)",Rambur,1839,"Pyrgus serratulae (Rambur, 1839)",FALSE,TRUE,"",TRUE,7767610,"Hesperia serratulae Rambur, 1839",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Pyrgus,Insecta,98,TRUE,SYNONYM,Hesperiidae
Pyrgus,armoricanus,Pyrgus armoricanus,Pyrgus armoricanus,55,Hesperiidae,Pyrginae,Pyrgus,Pyrgus armoricanus,armoricanus,"(Oberthür, 1910)",Oberthür,1910,"Pyrgus armoricanus (Oberthür, 1910)",FALSE,FALSE,"",TRUE,1949784,"Pyrgus armoricanus (Oberthur, 1910)",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Pyrgus,Insecta,98,FALSE,ACCEPTED,Hesperiidae
Syrichthus,armoricanus,Syrichthus armoricanus,Pyrgus armoricanus,55,Hesperiidae,Pyrginae,Pyrgus,Pyrgus armoricanus,armoricanus,"(Oberthür, 1910)",Oberthür,1910,"Pyrgus armoricanus (Oberthür, 1910)",FALSE,TRUE,"",TRUE,8208074,"Syrichthus armoricanus Oberthur, 1910",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Pyrgus,Insecta,98,TRUE,SYNONYM,Hesperiidae
Pyrgus,alveus,Pyrgus alveus,Pyrgus alveus,56,Hesperiidae,Pyrginae,Pyrgus,Pyrgus alveus,alveus,"(Hübner, 1803)",Hübner,1803,"Pyrgus alveus (Hübner, 1803)",FALSE,FALSE,"",TRUE,1949794,"Pyrgus alveus (Hubner, 1803)",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Pyrgus,Insecta,98,FALSE,ACCEPTED,Hesperiidae
Papilio,alveus,Papilio alveus,Pyrgus alveus,56,Hesperiidae,Pyrginae,Pyrgus,Pyrgus alveus,alveus,"(Hübner, 1803)",Hübner,1803,"Pyrgus alveus (Hübner, 1803)",FALSE,TRUE,"",TRUE,7850293,"Papilio alveus Hubner, 1803",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Pyrgus,Insecta,98,TRUE,SYNONYM,Hesperiidae
